BGG Rank,Complexity Average,Mech_role_camp,Strategy,Wargames
843,2.7,1,1,0
19939,2.55,0,0,0
17743,1.0,0,0,0
15068,1.2,0,0,0
13550,3.8,1,0,0
1614,2.15,1,0,0
4485,1.1,0,0,0
14710,1.0,0,0,0
16732,1.5,0,0,0
5097,1.18,0,0,0
451,1.67,0,0,0
4432,1.48,0,0,0
1891,1.86,0,1,0
2674,3.16,0,0,0
5849,3.58,1,0,1
4466,2.62,0,0,0
16310,2.0,1,0,0
5377,1.44,0,0,0
14397,0.0,1,0,0
12328,1.5,0,0,0
14605,1.2,0,0,0
16463,2.2,0,0,0
7426,1.83,0,0,0
20200,1.22,0,0,0
13406,1.33,0,0,0
4283,2.35,0,1,0
2276,2.43,1,1,0
4864,1.29,0,0,0
9838,1.83,0,0,0
11173,1.0,0,0,0
14153,2.75,0,0,0
16369,1.19,0,0,0
2334,2.29,0,1,0
4705,3.71,1,0,0
11151,1.0,0,0,0
15662,0.0,0,0,0
6217,1.21,0,0,0
16450,1.75,0,0,0
15658,1.5,0,0,0
17006,1.17,0,0,0
14043,3.0,0,0,0
9575,4.5,0,0,1
12476,1.0,0,0,0
9286,2.0,0,0,0
12517,0.0,0,0,0
11956,3.0,0,0,0
10617,1.44,0,0,0
2851,3.71,0,1,0
8926,1.31,0,0,0
693,2.5,0,1,0
17060,0.0,0,0,0
1113,1.03,0,0,0
9968,2.0,0,0,0
18589,1.5,0,0,0
7500,2.97,0,0,1
12214,1.5,0,0,0
11105,2.11,0,0,1
8507,2.75,1,0,0
6353,2.21,0,1,0
17818,2.33,0,0,1
6322,2.0,0,0,0
7389,1.5,0,0,0
16010,1.5,0,0,0
4014,1.41,1,0,0
10521,1.0,0,0,0
8499,2.5,0,0,0
3349,3.12,1,0,1
11437,1.75,0,0,0
2265,2.21,1,0,0
4514,3.9,0,0,1
20146,1.2,0,0,0
19349,1.0,0,0,0
6105,2.25,1,0,0
18358,1.0,0,0,0
19990,1.13,0,0,0
14453,1.63,1,0,0
7993,2.71,0,0,0
1405,2.11,0,1,0
17225,1.0,0,0,0
10842,2.44,1,0,1
7605,2.29,0,0,1
2155,2.77,0,1,0
16483,1.0,0,0,0
1724,2.32,1,1,0
12021,2.5,1,0,1
2353,1.89,0,0,0
9659,3.36,0,0,0
564,2.28,1,0,0
11566,3.33,1,0,1
3709,1.0,0,0,0
16683,1.67,0,0,0
2913,2.11,1,0,1
10500,2.0,0,0,0
17373,1.0,0,0,0
17654,2.86,0,0,0
11834,2.5,0,0,0
12033,1.5,0,0,0
8556,3.0,1,0,0
2857,1.51,0,0,0
15273,1.17,0,0,0
19062,1.36,0,0,0
9177,3.25,0,0,1
2607,2.64,1,0,1
7893,1.35,0,0,0
5775,2.23,0,1,0
11244,2.0,0,0,1
6637,1.8,0,0,0
1318,1.88,1,0,0
1821,2.63,0,0,0
854,1.95,0,0,0
11660,2.85,0,0,1
473,2.67,0,0,0
10368,1.04,0,0,0
6690,3.21,0,0,1
11408,1.0,0,0,0
2305,1.26,0,0,0
8976,3.0,0,0,0
15107,1.5,0,0,0
17791,1.0,0,0,0
9460,1.76,1,0,1
19880,1.67,0,0,0
18686,1.62,0,0,0
1710,3.0,1,1,0
10832,3.71,1,0,1
3416,1.19,0,0,0
17569,1.0,0,0,0
14850,2.0,0,0,0
17384,2.0,1,0,0
9894,3.17,0,0,0
11389,1.5,0,0,0
7607,1.6,0,0,0
13000,3.0,1,0,1
3079,2.35,0,0,0
1258,2.25,0,1,0
9445,3.68,0,0,1
14551,1.22,0,0,0
19897,1.75,0,0,0
3539,1.89,0,0,0
18471,2.0,0,0,0
1699,3.41,0,0,0
5111,1.1,0,0,0
6079,1.19,0,0,0
20114,1.85,0,0,0
20119,1.64,0,0,0
6276,2.58,1,0,0
4301,3.38,0,0,0
15342,1.33,0,0,0
12465,2.33,1,0,0
2850,1.48,0,0,0
10034,1.7,1,0,1
17451,0.0,0,0,0
18148,1.0,0,0,0
18886,3.29,0,0,1
3648,1.0,0,0,0
4661,1.05,0,0,0
3726,3.11,1,0,0
17535,1.33,0,0,0
20333,1.11,0,0,0
11020,1.18,0,0,0
1018,2.89,1,1,0
9825,2.76,0,0,1
10170,2.89,1,0,1
9154,2.0,0,0,0
9491,3.0,0,0,0
14709,1.67,0,0,0
13599,0.0,0,0,0
15137,1.43,0,0,0
1167,3.37,0,0,0
9682,1.0,0,0,0
3072,2.04,0,0,0
11595,1.0,0,0,0
15945,0.0,0,0,0
7078,1.0,0,0,0
3237,1.3,0,0,0
225,1.9,0,1,0
16086,3.83,0,0,0
9214,1.36,0,0,1
3449,2.58,1,0,0
4208,2.56,0,0,1
5238,2.37,0,0,1
2558,2.22,0,1,0
4801,2.35,0,1,0
10546,1.16,0,0,0
16465,1.44,0,0,0
18108,1.0,0,0,0
19076,1.33,0,0,0
15766,2.0,0,0,0
10811,1.0,0,0,0
7682,1.86,0,0,0
1084,2.59,1,0,0
13483,3.0,0,0,0
9312,1.0,0,0,0
12614,3.11,0,0,1
5058,3.87,0,0,1
14911,1.08,0,0,0
18926,2.8,1,0,0
14179,1.75,0,0,0
7205,3.67,1,0,1
8840,1.28,0,0,0
15325,2.64,0,0,1
3466,2.33,0,0,0
4788,1.16,0,0,0
3471,2.23,0,1,0
8051,1.38,0,0,0
15953,2.33,0,0,0
14240,2.2,0,0,0
8719,1.69,1,0,0
10306,3.29,1,0,1
3581,3.04,1,0,0
6792,1.5,0,0,0
17198,1.5,0,0,0
10740,2.0,0,0,0
15965,1.67,0,0,0
3049,2.14,0,1,0
6066,1.88,0,0,0
18202,0.0,0,0,0
2151,2.3,0,1,0
2324,1.55,0,0,0
1905,2.91,0,0,0
8423,1.71,0,0,0
3909,3.25,1,0,1
2942,1.14,1,0,0
19766,1.0,0,0,0
9648,2.56,0,0,0
15580,1.5,0,0,0
12497,1.5,0,0,0
15489,1.0,0,0,0
20199,1.83,0,0,0
14484,1.25,0,0,0
18516,1.0,0,0,0
7105,1.6,0,0,0
1346,2.67,0,0,0
6173,1.22,0,0,0
8424,4.0,0,0,1
18190,1.0,0,0,0
7162,2.14,0,0,1
16506,0.0,0,0,0
13220,2.75,0,0,0
5701,3.77,0,0,1
16863,1.5,1,0,0
2190,3.56,0,1,0
5189,1.0,0,0,0
424,2.76,0,1,0
7124,1.25,0,0,0
7667,2.56,1,1,1
15332,1.5,1,0,0
16023,1.89,0,0,0
7913,2.25,1,0,0
13455,1.11,1,0,0
13969,2.0,0,0,0
18028,1.0,0,0,0
12891,2.6,0,0,1
16215,1.0,0,0,0
14297,2.5,1,0,1
2996,2.1,0,0,0
8547,3.33,1,0,1
8181,2.52,1,0,1
18047,1.5,0,0,0
7181,1.81,0,0,1
15640,2.0,0,0,0
9293,2.55,0,1,0
11855,2.75,0,0,0
17115,1.13,1,0,0
14165,2.0,1,0,0
19577,1.75,0,0,0
17112,2.0,0,0,0
13933,2.5,0,0,0
12809,2.92,0,0,1
1168,1.67,0,0,0
9082,2.0,0,0,0
13028,1.5,0,0,0
18972,1.5,0,0,0
17863,1.17,0,0,0
13176,2.4,1,0,0
18187,2.0,0,0,0
9915,1.67,1,0,0
641,1.24,0,0,0
9673,2.0,0,0,0
7915,3.08,0,0,1
9541,1.8,0,0,0
14369,1.64,0,0,0
1223,2.75,1,0,1
13400,2.8,0,0,0
4150,3.22,1,0,1
5803,1.33,0,0,0
16055,1.29,0,0,0
17178,1.8,0,0,0
2713,3.67,1,0,1
3019,2.0,0,0,0
12918,2.5,1,0,0
15193,2.1,0,0,0
6889,3.62,0,0,1
12916,1.6,0,0,0
19241,2.5,1,0,0
9762,1.94,0,1,0
1836,3.51,1,0,1
19542,2.4,1,0,0
391,1.82,1,0,0
1387,2.02,0,1,0
14893,3.0,0,0,0
8295,1.33,0,0,0
18164,2.4,0,0,1
13428,1.0,0,0,0
4392,2.7,0,0,1
16897,1.5,0,0,0
493,3.17,1,1,0
11686,2.6,1,0,0
18636,1.0,0,0,0
9760,3.17,1,0,0
2527,3.0,1,1,0
90,2.53,1,1,0
9534,2.5,0,0,0
8842,1.25,0,0,0
18361,1.0,0,0,0
7452,2.6,1,0,1
14912,1.0,0,0,0
8636,1.33,0,0,0
11264,2.17,1,0,1
2932,2.3,1,0,0
16874,1.0,0,0,0
18618,1.17,0,0,0
15486,1.0,0,0,0
10139,1.19,0,0,0
18766,0.0,0,0,0
15578,2.0,0,0,0
10640,0.0,0,0,0
722,2.9,1,1,0
11485,2.13,1,0,1
3055,2.34,0,0,0
8054,1.27,0,0,0
10885,0.0,0,0,0
15571,3.33,1,0,1
5567,4.0,0,0,0
19872,2.05,1,0,1
3107,2.65,1,0,0
16896,1.33,0,0,0
9143,2.0,0,0,1
5723,2.69,0,0,0
16920,1.2,0,0,0
14624,1.0,0,0,0
2041,1.82,1,1,0
17331,1.67,0,0,0
8528,3.31,0,0,1
16195,1.11,0,0,0
10712,1.79,0,0,0
13258,1.2,0,0,0
16261,1.33,0,0,0
5084,2.75,0,0,0
15848,1.1,0,0,1
15423,1.86,0,0,0
1843,2.18,0,0,0
1069,3.79,1,0,1
13325,2.0,0,0,0
10489,2.6,0,0,0
1145,1.46,0,0,0
1007,2.54,0,1,0
1822,2.42,0,0,0
9185,1.33,0,0,0
3503,1.0,0,0,0
7463,1.05,0,0,0
18744,1.2,0,0,0
5181,1.53,1,0,0
19391,1.71,1,0,0
8951,1.4,0,0,0
8993,1.6,0,0,0
16157,1.0,0,0,0
16180,1.0,0,0,0
8074,3.3,1,1,1
18504,1.67,0,0,0
8961,1.47,0,0,0
3422,2.26,0,1,0
16367,1.6,0,0,0
4439,2.0,0,0,0
2688,1.19,0,0,0
7566,1.35,0,0,0
6122,1.43,0,0,0
3417,2.94,0,1,0
6524,0.0,0,0,0
3479,3.13,1,0,1
19798,1.09,0,0,0
790,2.27,0,1,0
2491,1.43,0,0,0
8137,2.58,0,0,0
18927,1.78,0,0,0
14473,1.08,0,0,0
4677,1.52,0,0,0
3272,3.85,1,0,0
16456,1.75,0,0,0
11186,1.52,0,0,0
5372,1.75,0,0,0
8267,1.09,0,0,0
4519,1.33,0,0,0
6647,2.8,0,0,0
16669,0.0,0,0,0
10135,1.0,0,0,0
18693,1.0,0,0,0
7016,1.25,0,0,0
12946,1.67,0,0,0
17947,1.0,0,0,0
19534,1.0,0,0,0
3041,3.13,1,1,0
11588,2.0,0,0,0
9351,2.0,0,0,0
1990,2.27,1,1,0
841,1.61,0,0,0
17893,1.5,1,0,0
12675,1.33,0,0,0
19754,1.0,0,0,0
7871,3.08,1,0,1
2196,1.61,0,0,0
1705,2.72,0,0,0
8422,1.14,0,0,0
9380,2.43,1,0,1
17385,2.0,0,0,0
3083,2.14,1,0,1
7579,1.67,0,0,0
5782,4.03,1,0,1
9316,1.17,0,0,0
7127,3.17,0,1,0
15010,1.83,0,0,0
17312,1.0,0,0,0
14552,1.5,0,0,0
2937,2.6,0,0,0
10826,3.5,0,0,1
17351,2.0,0,0,0
5880,1.6,0,0,0
12714,2.33,0,0,0
7131,2.38,0,0,0
16725,2.05,0,0,1
12081,2.25,0,0,0
11560,1.0,0,0,0
16538,2.0,0,0,0
14763,1.5,0,0,0
16690,1.4,0,0,0
7111,2.0,0,0,0
401,4.18,0,1,0
2492,2.84,0,0,1
13835,1.25,0,0,0
18399,0.0,0,0,0
3871,1.9,0,0,0
15679,1.0,0,0,0
6589,2.33,1,0,0
3283,1.5,0,0,0
8484,2.44,1,0,0
19927,1.04,1,0,0
19671,1.1,0,0,0
1396,3.59,0,0,0
16383,1.0,0,0,0
5281,1.52,0,0,0
3989,1.34,0,0,0
2622,3.47,0,0,1
11290,1.67,0,0,0
6676,2.0,1,0,0
3154,2.63,0,0,0
5944,2.28,1,0,1
7687,1.7,0,0,0
15482,2.5,0,0,0
8212,3.75,1,0,0
6860,2.47,0,0,1
9276,1.0,0,0,0
3197,2.41,0,1,0
2682,3.33,1,0,1
10884,2.4,0,0,0
3889,1.06,0,0,0
14145,2.0,0,0,0
10668,2.0,0,0,0
4547,1.0,0,0,0
4027,1.39,0,0,0
12821,1.14,0,0,0
7418,3.55,1,0,1
9552,1.9,0,0,1
10757,2.5,0,0,0
11280,2.33,0,0,0
15795,2.0,0,0,0
12537,2.0,1,0,0
12684,2.35,0,0,0
4920,1.3,0,0,0
11937,2.0,0,0,0
3782,3.08,1,0,1
15086,1.0,0,0,0
10692,2.7,0,0,1
17611,1.0,0,0,0
1996,2.68,0,1,0
19084,1.0,0,0,0
10155,3.57,1,0,1
19362,1.33,0,0,0
13501,2.0,0,0,0
14935,1.5,1,0,0
16213,1.0,0,0,0
13564,2.5,0,1,0
12543,3.25,0,0,1
15213,1.5,0,0,0
2651,2.0,0,0,0
12184,1.0,0,0,0
11067,1.42,0,0,0
2904,3.75,1,0,1
11177,1.0,0,0,0
9655,2.0,0,0,1
3361,2.23,1,0,0
17454,1.0,0,0,0
6070,1.8,0,0,0
4674,1.4,0,0,0
7085,1.18,0,0,0
6674,2.23,0,1,0
16864,1.0,0,0,0
7903,1.0,0,0,0
2403,2.42,0,1,0
15061,2.0,0,0,0
19793,1.64,0,0,0
6479,2.0,1,0,1
14322,1.0,0,0,0
420,2.41,1,0,0
9086,3.14,1,0,0
15616,1.4,0,0,0
10115,1.96,0,0,1
11883,1.0,0,0,0
3391,2.0,0,0,0
3899,0.0,0,0,0
19985,1.08,0,0,0
6598,1.03,0,0,0
2716,2.62,1,0,0
290,2.08,1,1,0
7171,2.4,0,0,0
17127,1.75,0,0,0
17729,3.91,1,0,1
6294,3.96,1,0,1
10499,1.0,0,0,0
12239,2.0,1,0,0
1808,2.01,0,1,0
13649,2.5,0,0,0
16393,1.17,0,0,0
13338,1.14,1,0,0
19557,1.03,0,0,0
3356,1.48,0,0,0
10331,2.33,0,0,0
12710,2.0,0,0,0
11499,2.4,1,0,0
7177,1.0,0,0,0
16836,1.0,0,0,0
9075,2.0,0,0,0
7369,1.8,0,0,0
3787,1.4,0,0,0
18832,1.33,0,0,0
1450,1.74,1,0,0
19082,1.5,0,0,0
13344,3.31,1,0,0
10759,3.25,1,1,1
10970,1.0,0,0,0
4217,2.96,0,0,1
11147,0.0,0,0,0
15274,1.0,0,0,0
7461,2.67,0,0,1
1143,2.1,0,0,0
1522,3.04,0,1,0
1466,1.47,1,0,0
6334,1.0,0,0,0
9405,3.89,1,0,1
3498,1.91,0,0,0
10502,2.5,0,0,0
5241,3.16,1,0,1
3393,1.05,0,0,0
3500,3.06,0,0,0
4539,1.72,0,0,0
6575,1.54,0,0,0
13538,2.8,1,0,1
10414,2.86,0,0,1
10265,2.31,0,0,0
2941,2.6,0,0,0
5128,2.16,0,0,0
12786,1.33,0,0,0
17181,2.0,1,0,0
1892,2.95,1,0,0
18819,1.5,0,0,0
5932,3.64,1,1,0
14830,1.0,0,0,0
2142,2.5,0,1,0
1834,1.4,1,0,0
4659,1.23,0,0,0
5074,2.23,0,0,0
17071,1.0,0,0,0
9616,1.67,1,0,0
858,3.21,1,0,1
8624,2.6,0,0,1
14554,1.0,0,0,0
19619,1.18,0,0,0
12807,1.55,1,0,0
1334,3.09,1,0,1
15801,1.78,0,0,0
594,1.99,1,1,0
15555,1.67,0,0,0
7964,2.3,0,0,1
4330,2.77,1,1,0
13315,1.57,1,0,0
17646,1.0,0,0,0
14849,3.0,0,0,0
12241,1.75,1,0,0
5957,2.33,1,0,0
6666,2.33,1,0,0
15001,1.29,0,0,1
11346,4.0,0,0,0
15320,1.0,0,0,0
12236,3.0,1,0,0
16480,1.85,0,0,0
7669,1.0,0,0,0
10190,1.5,1,0,0
2767,1.68,0,0,0
20269,1.29,0,0,0
15905,2.0,0,0,0
5004,2.0,1,0,0
11782,3.48,1,0,1
11368,1.33,0,0,0
2777,2.13,0,1,0
7747,2.46,0,0,1
10989,1.0,0,0,0
18200,1.0,0,0,0
19725,0.0,0,0,0
15216,1.6,0,0,0
12339,2.4,0,0,0
14355,3.88,0,0,1
2216,2.81,1,0,1
4927,1.58,0,0,0
17106,3.0,0,0,0
16102,1.38,0,0,0
6698,1.86,0,0,0
3595,1.73,1,0,0
12421,1.0,0,0,0
1896,3.83,1,0,1
4724,2.0,0,0,0
16519,1.33,0,0,0
7108,2.18,0,0,1
19799,1.84,0,0,0
364,2.86,1,1,0
9611,3.25,0,0,1
18441,1.53,1,0,0
7514,2.0,0,0,0
5559,4.53,1,0,1
16025,0.0,0,0,0
15960,1.75,0,0,0
14463,2.89,1,0,0
9570,2.24,1,1,0
4464,2.0,0,0,0
9186,1.19,0,0,0
18767,1.36,0,0,0
14885,1.0,0,0,0
12037,1.67,0,0,0
3199,1.67,0,1,0
12733,1.8,1,0,0
7512,1.05,0,0,0
17633,1.0,0,0,0
12725,1.67,0,0,0
19842,2.06,0,0,0
14505,1.33,0,0,0
17325,1.4,0,0,0
13124,1.92,0,0,0
10800,1.25,1,0,0
9633,4.5,1,0,1
4522,2.56,1,0,0
11635,1.0,0,0,0
9515,3.0,1,0,1
8026,4.6,1,0,1
15341,1.0,0,0,0
3786,3.15,1,0,1
6994,2.25,1,0,0
2919,2.43,0,1,0
15147,2.5,0,0,1
20041,1.0,0,0,0
10090,2.0,0,0,0
561,1.5,0,0,0
19122,1.0,0,0,0
6967,2.68,1,0,1
12441,2.33,1,0,0
11427,2.0,1,0,0
4528,4.16,0,0,1
7040,3.2,0,1,1
15136,2.17,0,0,0
5288,1.82,0,0,0
5099,1.43,0,0,0
12244,1.0,0,0,0
4506,3.35,1,1,0
18888,1.25,0,0,0
15018,2.25,1,0,1
14936,1.14,0,0,0
13673,1.25,0,0,0
16730,0.0,0,0,0
11354,0.0,0,0,0
13058,3.33,0,0,1
13653,2.2,0,0,1
7107,1.44,0,0,0
7034,3.33,0,0,1
14542,2.59,0,0,1
15453,1.0,0,0,0
8763,1.91,0,0,0
18501,3.0,0,0,1
8889,1.0,0,0,0
10021,2.2,1,0,1
17100,2.0,0,0,0
12959,1.25,0,0,0
4985,1.05,0,0,0
1160,2.36,0,0,0
17981,1.83,0,0,0
10851,1.18,1,0,0
15109,1.2,0,0,0
11260,3.94,1,0,0
14209,1.6,0,0,1
19494,1.86,0,0,0
4275,2.33,1,0,0
16708,1.0,0,0,0
4524,1.83,0,0,0
14404,1.75,0,0,0
3138,2.33,1,0,0
4082,2.86,0,0,0
20325,1.03,0,0,0
4938,3.86,1,1,0
10401,1.86,0,0,0
19474,1.47,0,0,0
714,1.78,0,1,0
511,2.31,1,0,0
13105,1.0,0,0,0
19762,2.92,0,0,1
16324,1.67,0,0,1
13193,1.33,0,0,0
9897,3.0,0,0,0
19066,1.38,0,0,0
19636,2.25,0,0,0
7317,1.33,0,0,0
10541,2.5,1,0,0
14807,1.0,0,0,0
583,3.55,1,0,0
3770,2.86,0,0,0
8934,1.0,0,0,0
882,3.46,1,1,0
16581,1.5,0,0,0
18683,1.2,0,0,0
13121,1.5,0,0,0
17035,1.0,0,0,0
19128,2.67,1,0,0
12927,1.0,0,0,0
4116,2.29,1,0,0
19796,1.09,0,0,0
6324,1.43,0,0,0
8247,2.4,0,0,0
9142,2.75,0,0,1
13354,2.44,1,0,1
8683,1.94,1,0,0
16761,1.17,0,0,0
5631,2.5,0,0,0
1108,1.35,0,0,0
13699,2.5,0,0,0
20055,1.0,0,0,0
13228,2.67,1,0,0
874,2.92,1,0,0
19336,2.0,0,0,0
5320,4.14,1,0,1
3832,1.7,0,0,0
9537,1.5,1,0,0
1445,2.95,1,1,0
169,2.27,1,1,0
15911,2.33,0,0,0
4947,2.16,0,0,0
13679,2.5,0,0,1
2025,1.24,0,0,0
15183,2.0,0,0,0
8363,2.4,0,0,0
11586,2.84,1,0,1
446,2.83,1,0,0
4193,1.0,0,0,0
12470,2.0,1,0,0
17604,1.32,0,0,0
9191,3.0,0,0,0
2,2.84,1,1,0
2871,2.22,0,0,1
1557,1.77,1,0,0
2628,1.87,0,0,0
9103,3.05,0,1,1
9294,1.8,0,0,0
16129,1.4,0,0,0
3828,2.1,0,0,0
16629,2.0,0,0,0
15440,2.5,0,0,1
7239,2.14,1,0,0
6307,1.32,0,0,0
5399,1.55,0,1,0
11347,2.17,0,0,0
8560,4.0,1,0,0
5414,2.82,0,0,1
19317,1.0,0,0,0
755,2.41,0,1,0
11465,2.59,1,1,0
2284,1.92,0,0,0
5690,2.13,0,0,0
46,4.0,1,1,0
18247,1.67,0,0,0
12205,1.85,0,0,0
8731,1.25,0,0,0
5465,2.1,0,0,1
9242,1.96,1,0,0
2663,2.63,1,1,0
5542,2.0,1,0,0
1274,1.32,0,0,0
6466,2.13,0,0,0
15369,1.43,0,0,0
15457,1.43,0,0,0
18889,1.0,0,0,0
14594,2.0,0,0,0
13202,2.0,0,0,0
11047,0.0,0,0,0
16030,1.5,0,0,0
6632,3.54,1,0,1
19021,1.44,0,0,0
10602,2.43,0,0,1
16289,1.75,0,0,0
4379,3.55,0,0,0
1571,1.44,0,0,0
6943,1.0,0,0,0
12488,3.0,0,0,1
6503,3.35,0,0,0
8341,1.0,1,0,0
3872,1.66,0,0,0
9796,1.0,0,0,0
5998,1.8,0,0,1
379,3.34,1,0,0
15229,2.0,0,0,0
7456,2.76,0,0,0
10294,2.33,0,0,0
10551,3.5,1,0,0
15046,2.0,1,0,0
7868,1.75,1,0,0
909,2.53,1,0,0
9332,2.67,1,0,0
5520,1.5,0,0,0
18727,0.0,0,0,0
14915,1.2,0,0,0
1607,3.71,1,0,1
3095,1.54,0,0,0
14007,2.85,0,0,1
3437,2.8,0,1,0
8173,2.71,0,0,0
18603,1.14,0,0,0
13425,1.43,0,0,0
4832,2.8,1,0,0
1155,2.24,0,1,0
8158,3.0,0,0,0
20179,1.41,0,0,0
18249,2.0,0,1,0
8044,1.5,0,0,0
9107,3.25,0,0,1
11999,1.0,0,0,0
20056,1.0,0,0,0
3462,2.15,1,0,0
10449,1.5,0,0,0
15310,2.78,0,0,0
12862,2.78,1,0,1
15542,1.5,0,0,0
7820,2.67,1,0,0
9819,2.0,0,0,0
13212,2.67,0,0,1
7274,1.31,0,0,0
14620,1.93,0,1,0
12151,3.38,0,0,1
5182,2.44,0,0,0
12138,2.5,0,0,0
18144,1.25,0,0,0
5308,1.48,0,0,0
13389,2.0,0,0,0
4632,1.57,1,0,0
4143,3.63,0,0,0
18803,1.67,0,0,0
6930,1.0,0,0,0
1546,3.3,1,1,0
10209,3.17,1,0,1
12706,1.67,0,0,0
2341,1.87,0,0,0
5602,2.6,0,0,0
14511,2.63,1,0,1
12615,0.0,1,0,0
18802,2.0,0,0,0
15597,1.33,0,0,0
12845,3.09,1,0,1
10154,4.2,1,0,1
9971,1.58,0,0,0
9443,2.94,0,0,0
8249,1.0,0,0,0
12536,2.5,1,0,0
18216,1.21,0,0,0
6687,2.62,1,0,0
20239,1.17,0,0,0
3725,1.1,0,0,0
17669,1.0,0,0,0
5919,3.82,1,0,1
3150,2.75,0,0,1
17648,1.0,0,0,0
11551,1.5,0,0,0
15264,1.0,0,0,0
13340,2.4,1,0,0
13636,2.6,0,0,0
20018,1.65,0,0,0
5673,4.25,0,0,0
11234,1.0,1,0,0
7978,1.8,1,0,0
15622,1.5,0,0,0
8774,2.64,0,0,1
1799,1.76,1,0,0
20229,1.12,0,0,0
9765,2.2,0,0,0
10973,1.81,0,1,0
5113,1.59,0,1,0
6080,1.06,0,0,0
3993,3.46,1,0,1
7191,2.67,0,0,0
13703,2.0,0,0,0
10657,3.0,1,0,0
2650,1.06,0,0,0
6908,1.75,0,0,0
18902,2.44,0,0,0
13758,0.0,0,0,0
15761,2.0,0,0,0
18986,1.0,0,0,0
19563,1.0,1,0,0
14154,1.33,0,0,0
3851,1.33,0,0,0
12970,1.0,0,0,0
14981,2.75,1,0,0
18280,2.14,1,0,0
20286,1.72,0,0,0
15692,2.78,1,0,0
16343,2.33,0,0,0
5896,1.36,0,0,0
11644,2.25,0,0,0
10372,1.0,0,0,0
7670,2.63,1,0,1
16543,1.6,0,0,0
15884,3.5,1,0,1
9709,2.67,0,0,0
13998,2.33,0,0,0
8344,2.0,1,0,1
8730,2.0,0,0,0
10385,1.6,0,0,0
9944,3.17,0,0,1
16223,2.0,0,0,0
15249,1.5,0,0,0
7976,2.0,0,0,0
1040,2.41,0,1,0
5908,1.38,0,0,0
813,1.9,0,0,0
2434,1.54,0,0,0
10167,2.0,0,0,0
18235,1.4,0,0,0
9854,0.0,1,0,0
17582,0.0,0,0,0
4404,3.2,1,0,1
7924,2.18,0,0,0
9018,0.0,0,0,0
2612,3.11,1,1,0
7850,1.0,0,0,0
6446,1.17,0,0,0
5869,2.5,0,0,0
16421,1.0,0,0,0
749,2.37,0,1,0
9419,3.44,0,0,1
13040,2.0,0,0,0
14695,3.0,0,0,1
8502,1.67,0,0,0
9277,1.89,1,0,0
11447,2.27,0,0,0
11393,2.6,0,0,0
19050,1.33,1,0,0
6805,1.67,0,0,0
8740,3.91,0,0,1
6990,2.76,1,0,1
6664,2.8,0,1,0
7817,3.4,1,0,1
16168,2.33,1,0,0
13781,2.0,1,0,0
231,3.78,1,1,0
5691,2.09,1,0,1
19473,2.0,0,0,0
7668,2.48,0,1,0
12004,2.78,0,0,1
1100,1.59,0,0,0
8559,1.25,0,0,0
17102,1.11,0,0,0
15603,1.0,0,0,0
5431,2.13,0,0,0
5239,1.56,1,1,0
1395,3.1,0,1,0
8390,2.6,0,0,0
18660,1.75,0,0,0
8034,3.22,1,0,0
15288,1.33,0,0,0
12765,2.25,0,0,0
18648,1.25,0,0,0
4050,2.29,1,0,1
8894,3.33,1,0,0
2447,3.07,1,0,0
17890,1.25,0,0,0
18692,1.0,0,0,0
13849,2.38,1,0,1
15368,3.05,0,0,1
18451,1.0,0,0,0
4613,3.13,1,0,1
17599,1.0,0,0,0
10427,4.0,0,0,1
1073,2.32,0,0,0
17367,1.25,0,0,0
1452,2.0,0,0,0
4568,1.21,0,0,0
7471,1.75,0,0,0
1333,3.21,0,0,1
11593,2.25,1,0,0
11980,2.67,0,0,1
5529,2.64,0,0,1
16765,1.67,0,0,0
20302,1.1,0,0,0
3276,1.13,0,0,0
15348,1.64,0,0,0
18741,1.29,0,0,0
1420,4.54,1,0,1
15683,2.0,0,0,0
930,1.85,1,0,0
15543,1.17,1,0,0
7319,1.78,1,0,1
11746,2.5,0,0,0
11013,1.87,0,1,0
17712,1.0,0,0,0
4810,1.27,0,0,0
19554,1.0,0,0,0
19539,1.14,0,0,0
4692,1.0,0,0,0
8194,1.14,0,0,0
16311,2.83,0,0,1
11376,3.5,0,0,1
6903,1.23,0,0,0
9896,1.26,0,0,0
572,3.0,1,1,0
9946,1.75,0,0,0
9723,2.7,0,0,1
3520,2.13,0,0,0
7058,4.0,0,0,1
17330,1.78,0,0,0
1432,1.72,0,0,0
3803,2.36,0,1,0
15195,1.5,0,0,0
4409,1.89,0,0,0
3300,1.82,0,0,0
10147,2.0,0,0,0
14938,2.2,0,0,0
19319,1.0,0,0,0
1225,2.94,1,1,0
15976,2.38,0,0,1
11391,2.44,1,0,1
13666,2.33,0,0,0
3092,1.29,0,0,0
10831,4.0,1,0,1
5547,2.95,1,1,0
14107,1.45,0,0,0
9866,1.0,0,0,0
7145,2.0,0,0,0
3587,1.81,1,0,0
721,4.38,1,1,0
7178,2.1,0,0,1
6166,4.49,1,0,1
13950,1.0,0,0,0
18355,3.44,1,1,0
7316,3.2,1,0,0
13904,1.0,1,0,0
13925,1.55,0,0,0
3846,1.88,1,0,1
11496,1.63,0,0,0
6599,1.5,0,0,0
8024,2.29,1,0,0
232,3.03,1,1,0
479,3.21,1,1,0
1953,1.77,0,1,0
13940,1.0,0,0,0
7709,2.15,0,0,0
13473,1.0,0,0,0
8229,1.78,0,0,0
